timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597228010772,26,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,26,0,0
1597228011372,51,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,51,0,0
1597228011972,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228012572,95,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,95,0,0
1597228013173,7,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,7,0,0
1597228013773,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228014373,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228014973,62,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,61,0,0
1597228015573,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228016172,96,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,96,0,0
1597228016773,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228017372,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228017973,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597228018572,62,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,62,0,0
1597228019173,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,1
1597228019772,86,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,86,0,0
1597228020372,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228020973,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228021573,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,19,0,0
1597228022172,50,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,49,0,0
1597228022773,5,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,0
1597228023373,101,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,101,0,0
1597228023973,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228024572,20,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,20,0,0
1597228025173,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228025773,56,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,55,0,0
1597228026375,8,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597228026973,92,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,92,0,0
1597228027572,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228028172,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597228028772,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597228029373,48,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,48,0,0
1597228029972,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228030572,91,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,91,0,0
1597228031172,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228031772,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,14,0,0
1597228032372,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228032971,58,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,58,0,0
1597228033572,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,0
1597228034172,101,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,101,0,0
1597228034772,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228035372,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228035971,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228036572,44,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,44,0,0
1597228037173,5,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,1
1597228037773,108,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,108,0,0
1597228038373,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228038972,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228039572,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228040172,52,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,51,0,0
1597228040773,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228041373,404,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,404,0,0
1597228041973,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228042572,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228043173,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597228043773,47,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,47,0,0
1597228044372,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228044972,92,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,92,0,0
1597228045573,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228046173,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228046772,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228047373,48,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,48,0,0
1597228047973,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228048572,89,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,89,0,0
1597228049173,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228049772,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228050373,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228050973,48,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,48,0,0
1597228051573,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228052173,92,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,92,0,0
1597228052773,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228053373,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228053972,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228054573,47,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,47,0,0
1597228055173,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228055772,94,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,94,0,0
1597228056373,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228056972,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228057573,35,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,35,0,0
1597228058173,48,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,48,0,0
1597228058773,5,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,0
1597228059372,95,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,95,0,0
1597228059972,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228060573,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228061173,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228061771,47,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,46,0,0
1597228062371,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228062972,95,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,95,0,0
1597228063572,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228064172,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228064771,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228065371,46,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,46,0,0
1597228065972,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228066572,114,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,114,0,0
1597228067173,15,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,14,0,0
1597228067773,23,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,23,0,0
1597228068372,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228068973,46,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,46,0,0
1597228069573,5,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,0
1597228070173,89,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,88,0,0
1597228070773,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228071373,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,14,0,0
1597228071973,25,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,23,0,0
1597228072572,53,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,52,0,0
1597228073173,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,1
1597228073773,91,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,91,0,0
1597228074372,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228074972,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228075573,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597228076172,45,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,45,0,0
1597228076773,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228077372,89,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,89,0,0
1597228077972,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228078572,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228079173,15,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,15,0,0
1597228079772,90,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,89,0,0
1597228080373,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228080973,226,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,225,0,0
1597228081573,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228082173,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228082772,18,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228083373,46,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,46,0,0
1597228083972,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597228084572,87,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,86,0,0
1597228085172,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228085773,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228086373,15,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,15,0,0
1597228086972,44,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,43,0,0
1597228087573,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228088173,106,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,106,0,0
1597228088772,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228089372,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228089972,15,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,15,0,0
1597228090572,47,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,47,0,0
1597228091173,5,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,5,0,0
1597228091771,93,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,93,0,0
1597228092371,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228092971,26,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,26,0,0
1597228093571,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597228094171,47,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,47,0,0
1597228094771,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228095371,93,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,93,0,0
1597228095972,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228096573,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228097172,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,15,0,0
1597228097773,43,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,43,0,0
1597228098372,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228098973,105,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,105,0,0
1597228099572,8,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228100172,18,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597228100772,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228101372,48,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,47,0,0
1597228101972,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597228102572,94,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,94,0,0
1597228103172,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228103773,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228104373,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228104973,56,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,56,0,0
1597228105573,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,0
1597228106172,91,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,91,0,0
1597228106773,7,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,7,0,0
1597228107373,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,14,0,0
1597228107973,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228108573,45,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,45,0,0
1597228109173,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597228109773,96,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,96,0,0
1597228110373,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597228110973,15,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,15,0,0
1597228111572,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597228112173,46,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,46,0,0
1597228112773,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597228113373,99,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,99,0,0
1597228113972,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597228114573,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597228115173,15,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,15,0,0
1597228115772,43,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,43,0,0
1597228116373,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,0
1597228116973,87,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,87,0,0
1597228117572,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
